country,year,cic,gdp,cd,debt_gdp_2,tax_gdp,interest_rates_imf,urbanization,crime,region,development
Canada,1981,11636000000,367121000000,0.031695272,NA,NA,NA,75.712,NA,North America,High-Income Economies
Canada,1982,12719000000,386773000000,0.032884922,NA,NA,NA,75.874,NA,North America,High-Income Economies
Canada,1983,14163000000,419691000000,0.033746256,NA,NA,NA,76.035,NA,North America,High-Income Economies
Canada,1984,15236000000,460243000000,0.033104251,NA,NA,NA,76.195,NA,North America,High-Income Economies
Canada,1985,16672000000,498075000000,0.033472871,NA,NA,NA,76.354,NA,North America,High-Income Economies
Canada,1986,17911000000,524450000000,0.034151969,NA,NA,NA,76.502,NA,North America,High-Income Economies
Canada,1987,19447000000,571926000000,0.034002651,NA,NA,NA,76.522,NA,North America,High-Income Economies
Canada,1988,21032000000,624401000000,0.033683482,NA,NA,NA,76.542,NA,North America,High-Income Economies
Canada,1989,22093000000,669026000000,0.033022633,NA,NA,NA,76.562,NA,North America,High-Income Economies
Canada,1990,22970000000,692997000000,0.033145887,NA,14.16312048,NA,76.582,2.4,North America,High-Income Economies
Canada,1991,24481000000,699253000000,0.035010218,NA,14.4495626,NA,76.62,2.7,North America,High-Income Economies
Canada,1992,25609000000,716019000000,0.035765811,NA,14.35716091,6.75,76.887,2.6,North America,High-Income Economies
Canada,1993,27237000000,744608000000,0.036578978,NA,13.69687137,4,77.152,2.2,North America,High-Income Economies
Canada,1994,28329000000,789507000000,0.035881886,NA,13.11451323,5.69,77.414,2.1,North America,High-Income Economies
Canada,1995,28778000000,828973000000,0.034715244,NA,13.3295053,5.78,77.675,2,North America,High-Income Economies
Canada,1996,29109000000,857023000000,0.033965249,NA,13.92401371,3,77.951,2.1,North America,High-Income Economies
Canada,1997,30542000000,903900000000,0.033789136,NA,14.61599734,4.25,78.34,2,North America,High-Income Economies
Canada,1998,32638000000,937295000000,0.034821481,NA,14.71916526,5,78.724,1.9,North America,High-Income Economies
Canada,1999,40143000000,1004458000000,0.039964837,NA,14.75054208,4.75,79.103,1.8,North America,High-Income Economies
Canada,2000,36775000000,1102383000000,0.033359549,NA,14.90734164,5.75,79.478,1.8,North America,High-Income Economies
Canada,2001,38821000000,1140505000000,0.03403843,NA,14.23159039,2.25,79.81,1.8,North America,High-Income Economies
Canada,2002,41147000000,1189452000000,0.034593241,NA,13.42525802,2.75,79.888,1.9,North America,High-Income Economies
Canada,2003,42191000000,1250317000000,0.033744242,NA,13.27575327,2.75,79.967,1.7,North America,High-Income Economies
Canada,2004,44241000000,1331179000000,0.033234449,NA,13.39031039,2.5,80.045,2,North America,High-Income Economies
Canada,2005,46078000000,1417028000000,0.032517353,NA,13.34214991,3.25,80.122,2.1,North America,High-Income Economies
Canada,2006,48762000000,1492207000000,0.032677772,NA,13.38728474,4.25,80.213,1.9,North America,High-Income Economies
Canada,2007,50565000000,1573532000000,0.032134713,NA,13.36941352,4.25,80.396,1.8,North America,High-Income Economies
Canada,2008,53731000000,1652923000000,0.032506656,NA,12.42102627,1.5,80.578,1.8,North America,High-Income Economies
Canada,2009,55468000000,1567365000000,0.035389332,NA,12.33554405,0.25,80.758,1.8,North America,High-Income Economies
Canada,2010,57874000000,1662131000000,0.034819157,NA,11.76044487,1,80.937,1.6,North America,High-Income Economies
Canada,2011,61029000000,1769922000000,0.034481181,NA,11.83153834,1,81.096,1.8,North America,High-Income Economies
Canada,2012,63700000000,1822808000000,0.034946083,NA,11.69256444,1,81.137,1.6,North America,High-Income Economies
Canada,2013,66616000000,1897532000000,0.035106654,NA,11.65239901,1,81.178,1.4,North America,High-Income Economies
Canada,2014,70024000000,1990180000000,0.035184757,NA,11.83636656,1,81.218,1.5,North America,High-Income Economies
Canada,2015,75497000000,1985827000000,0.038017914,NA,12.41860444,0.5,81.259,1.7,North America,High-Income Economies
Canada,2016,80479000000,2023824000000,0.03976581,NA,12.45503562,0.5,81.3,1.7,North America,High-Income Economies
Canada,2017,85856000000,2137528000000,0.040166024,NA,12.52123949,0.75,81.35,1.8,North America,High-Income Economies
Canada,2018,90193000000,2219061000000,0.040644669,NA,12.85025513,NA,81.411,NA,North America,High-Income Economies
Austria,1870,296.89,3530.695,0.08408826,2.25451e-4,0.100708359,5.333,NA,NA,"NA","NA"
Austria,1871,317.33,3862.438,0.082157953,1.81e-6,0.092246659,5.688,NA,NA,"NA","NA"
Austria,1872,318.36,4158.194,0.076562084,0.004552048,0.088309011,6.083,NA,NA,"NA","NA"
Austria,1873,358.94,4121.227,0.087095421,0.004694282,0.096779794,5.25,NA,NA,"NA","NA"
Austria,1874,293.76,4239.131,0.069297222,0.005375677,0.094417464,4.594,NA,NA,"NA","NA"
Austria,1875,286.24,4092.282,0.069946304,0.011663688,0.095732406,4.354,NA,NA,"NA","NA"
Austria,1876,295.9,4042.242,0.073201951,0.019709631,0.094358032,4.125,NA,NA,"NA","NA"
Austria,1877,282.2,4196.653,0.067244063,0.036533661,0.092485726,4.125,NA,NA,"NA","NA"
Austria,1878,288.8,4135.694,0.069831085,0.0547224,0.099281281,4.083,NA,NA,"NA","NA"
Austria,1879,316.7,3991.103,0.079351498,0.09831192,0.098911504,3.542,NA,NA,"NA","NA"
Austria,1880,328.6,4079.801,0.080543144,0.100155865,0.103484704,3.188,NA,NA,"NA","NA"
Austria,1881,354.2,4150.449,0.085340164,0.106563169,0.106574734,3.552,NA,NA,"NA","NA"
Austria,1882,368.6,4154.974,0.08871295,0.116209151,0.116987134,3.76,NA,NA,"NA","NA"
Austria,1883,380.4,4254.3,0.089415415,0.117515455,0.114950051,3.729,NA,NA,"NA","NA"
Austria,1884,375.7,4313.839,0.087091799,0.125057287,0.118318046,3.667,NA,NA,"NA","NA"
Austria,1885,363.6,4105.754,0.088558642,0.134256461,0.127766057,3.313,NA,NA,"NA","NA"
Austria,1886,371.7,3997.603,0.092980719,0.161745176,0.131254654,3.292,NA,NA,"NA","NA"
Austria,1887,391.1,4286.029,0.091249966,0.206384978,0.123371307,3.583,NA,NA,"NA","NA"
Austria,1888,425.7,4224.385,0.100772065,0.250601448,0.121601724,3.563,NA,NA,"NA","NA"
Austria,1889,434.7,4308.738,0.100888009,0.245246752,0.130523949,3.729,NA,NA,"NA","NA"
Austria,1890,445.9,4539.126,0.09823477,0.233263628,0.128177649,4.094,NA,NA,"NA","NA"
Austria,1891,455.2,4657.257,0.097739936,0.226633617,0.128983326,4.068,NA,NA,"NA","NA"
Austria,1892,478,4564.225,0.104727528,0.235636937,0.135334586,3.682,NA,NA,"NA","NA"
Austria,1893,486.6,4594.474,0.105909839,0.267012938,0.143468545,3.807,NA,NA,"NA","NA"
Austria,1894,507.8,4822.946,0.105288345,0.264169244,0.136908956,3.594,NA,NA,"NA","NA"
Austria,1895,619.9,5026.186,0.123334075,0.285547928,0.138942928,4.203,NA,NA,"NA","NA"
Austria,1896,659.7,4839.589,0.136313228,0.296334461,0.146261904,3.859,NA,NA,"NA","NA"
Austria,1897,699.9,4973.327,0.140730742,0.29612913,0.149015237,3.714,NA,NA,"NA","NA"
Austria,1898,737.5,5280.599,0.139662186,0.280157232,0.148055931,3.974,NA,NA,"NA","NA"
Austria,1899,729,5525.026,0.13194508,0.286289693,0.144626107,4.833,NA,NA,"NA","NA"
Austria,1900,1494,11049.791,0.135206177,0.30556406,0.149707085,4.339,NA,NA,"NA","NA"
Austria,1901,1584.9,11042.468,0.143527697,0.327746388,0.152754348,3.693,NA,NA,"NA","NA"
Austria,1902,1635.2,11408.154,0.143336073,0.319122007,0.151434229,2.745,NA,NA,"NA","NA"
Austria,1903,1770.8,11684.003,0.151557647,0.32192674,0.15044433,3.099,NA,NA,"NA","NA"
Austria,1904,1751.3,12117.856,0.144522265,0.319575344,0.148359083,3.198,NA,NA,"NA","NA"
Austria,1905,1847,13514.157,0.136671492,0.29820802,0.139261443,3.396,NA,NA,"NA","NA"
Austria,1906,1982,14287.829,0.138719465,0.296983398,0.140573841,4.146,NA,NA,"NA","NA"
Austria,1907,2028,15559.206,0.130340841,0.29467217,0.144805076,4.734,NA,NA,"NA","NA"
Austria,1908,2112.9,15987.245,0.132161608,0.296109742,0.149393094,3.854,NA,NA,"NA","NA"
Austria,1909,2188,16357.106,0.133764494,0.337752717,0.170916726,3.339,NA,NA,"NA","NA"
Austria,1910,2375.9,16934.118,0.140302554,0.408144434,0.170985699,3.833,NA,NA,"NA","NA"
Austria,1911,2541,18120.258,0.140229791,0.389709021,0.170126275,4.13,NA,NA,"NA","NA"
Austria,1912,2815.8,19394.692,0.145184053,0.377049195,0.163617396,4.891,NA,NA,"NA","NA"
Austria,1913,2493.6,19140.8,0.130276686,0.390127163,0.182128124,5.698,NA,NA,"NA","NA"
Austria,1925,950.4,10296,0.092307692,NA,NA,NA,NA,NA,"NA","NA"
Austria,1926,1024.1,10283,0.099591559,NA,NA,NA,NA,NA,"NA","NA"
Austria,1927,1082.2,11110,0.097407741,NA,NA,NA,NA,NA,"NA","NA"
Austria,1928,1156.5,11678,0.099032369,NA,NA,NA,NA,NA,"NA","NA"
Austria,1929,1187.3,12087,0.098229503,NA,NA,NA,NA,NA,"NA","NA"
Austria,1930,1181.9,11560,0.102240484,NA,NA,NA,NA,NA,"NA","NA"
Austria,1931,1281.1,10360,0.123658301,NA,NA,NA,NA,NA,"NA","NA"
Austria,1932,1010.5,9550,0.105811518,NA,NA,NA,NA,NA,"NA","NA"
Austria,1933,1048.6,9020,0.116252772,NA,NA,NA,NA,NA,"NA","NA"
Austria,1934,1072.5,8980,0.119432071,NA,NA,NA,NA,NA,"NA","NA"
Austria,1935,1101.8,9140,0.120547046,NA,NA,NA,NA,NA,"NA","NA"
Austria,1936,1068.6,9316,0.114705882,NA,NA,NA,NA,NA,"NA","NA"
Austria,1937,1068.9,9822,0.108827123,NA,NA,NA,NA,NA,"NA","NA"
Austria,1947,4400,27764,0.158478605,NA,NA,NA,NA,NA,"NA","NA"
Austria,1948,5746.5,32111,0.178957367,NA,NA,NA,NA,NA,"NA","NA"
Austria,1949,5844.2,41606,0.140465318,NA,NA,NA,NA,NA,"NA","NA"
Austria,1950,6477.9,51993,0.124591772,NA,NA,NA,NA,NA,"NA","NA"
Austria,1951,8183.3,69190,0.118272872,NA,NA,NA,NA,NA,"NA","NA"
Austria,1952,9251.3,80128,0.11545652000000001,NA,NA,NA,NA,NA,"NA","NA"
Austria,1953,10755.3,82652,0.130127523,NA,NA,NA,NA,NA,"NA","NA"
Austria,1954,12540.4,93574,0.134015859,NA,NA,NA,NA,NA,"NA","NA"
Austria,1955,13341.2,107296,0.124340143,NA,NA,NA,NA,NA,"NA","NA"
Austria,1956,14597.9,119303,0.122359874,NA,NA,NA,NA,NA,"NA","NA"
Austria,1957,15835.2,132068,0.119901869,NA,NA,NA,NA,NA,"NA","NA"
Austria,1958,17297.6,137178,0.126096021,NA,NA,NA,NA,NA,"NA","NA"
Austria,1959,18385.4,145900,0.126013708,NA,NA,NA,NA,NA,"NA","NA"
Austria,1960,19425.9,162893,0.119255585,NA,NA,NA,64.72,NA,"NA","NA"
Austria,1961,21656.5,180726,0.119830572,NA,NA,NA,64.814,NA,"NA","NA"
Austria,1962,23217.3,192134,0.120839102,NA,NA,NA,64.863,NA,"NA","NA"
Austria,1963,24818.2,207083,0.119846632,NA,NA,NA,64.913,NA,"NA","NA"
Austria,1964,26646.5,226730,0.11752525,NA,NA,NA,64.962,NA,"NA","NA"
Austria,1965,28514.1,246491,0.115680086,NA,NA,NA,65.011,NA,"NA","NA"
Austria,1966,30632.7,268532,0.114074673,NA,NA,NA,65.061,NA,"NA","NA"
Austria,1967,32330.7,285593,0.113205506,NA,NA,NA,65.11,NA,"NA","NA"
Austria,1968,33655.7,306833,0.109687354,NA,NA,NA,65.159,NA,"NA","NA"
Austria,1969,35405.1,335000,0.105686866,NA,NA,NA,65.208,NA,"NA","NA"
Austria,1970,36952.9,375885,0.098309057,NA,NA,NA,65.258,NA,"NA","NA"
Austria,1971,40480.1,419624,0.096467552,NA,NA,NA,65.301,NA,"NA","NA"
Austria,1972,46411.7,479544,0.096782986,NA,17.88878555,NA,65.311,NA,"NA","NA"
Austria,1973,50746.8,543458,0.093377593,NA,18.19695085,NA,65.321,NA,"NA","NA"
Austria,1974,54989.2,618563,0.088898301,NA,18.39734099,NA,65.331,NA,"NA","NA"
Austria,1975,57894.2,656116,0.088237751,NA,18.01092541,NA,65.341,NA,"NA","NA"
Austria,1976,60897.1,724745,0.084025554,NA,17.86233238,NA,65.351,NA,"NA","NA"
Austria,1977,64403.9,843169,0.076383145,NA,17.99929309,NA,65.361,NA,"NA","NA"
Austria,1978,69789.4,891817,0.078255292,NA,18.77754986,NA,65.371,NA,"NA","NA"
Austria,1979,74608.8,978249,0.076267699,NA,18.55011641,NA,65.381,NA,"NA","NA"
Austria,1980,79739.4,1050724,0.075889958,NA,18.5780047,NA,65.391,NA,"NA","NA"
Austria,1981,80925.5,1119680,0.072275561,NA,18.94982574,NA,65.364,NA,"NA","NA"
Austria,1982,83938.5,1203367,0.069753035,NA,18.19042046,NA,65.1,NA,"NA","NA"
Austria,1983,92309,1282178,0.071993904,NA,18.03258877,NA,64.836,NA,"NA","NA"
Austria,1984,93723.4,1346333,0.069613833,NA,18.96407744,NA,64.57,NA,"NA","NA"
Austria,1985,94525.2,1420861,0.066526705,NA,18.10378406,NA,64.305,NA,"NA","NA"
Austria,1986,98140.7,1496456,0.065582082,NA,17.97233671,NA,64.037,NA,"NA","NA"
Austria,1987,102853.1,1553728,0.066197623,NA,17.72008411,NA,63.769,NA,"NA","NA"
Austria,1988,108447.9,1629442,0.066555238,NA,18.56280078,NA,63.5,NA,"NA","NA"
Austria,1989,117816.7,1742967,0.067595485,NA,17.80575181,NA,63.231,NA,"NA","NA"
Austria,1990,124716.1,1873265,0.066576859,NA,17.98108328,NA,62.96,1.2,"NA","NA"
Austria,1991,133367.2,2008306,0.066407808,NA,18.16717858,NA,62.689,1.3,"NA","NA"
Austria,1992,141177.1,2121684,0.066540116,NA,18.92048054,NA,62.417,1.2,"NA","NA"
Austria,1993,149753.8,2191666,0.068328751,NA,18.93545576,NA,62.144,1,"NA","NA"
Austria,1994,158340.5,2300980,0.068814375,NA,18.34557306,NA,61.87,1.1,"NA","NA"
Austria,1995,168607.3,2405201,0.070101127,NA,24.60010617,NA,61.596,1,"NA","NA"
Austria,1996,176727.9,2506201,0.070516251,NA,25.94003601,NA,61.32,1.2,"NA","NA"
Austria,1997,178845.9,2591198,0.069020546,NA,26.79771217,NA,61.045,0.8,"NA","NA"
Austria,1998,176708.6,2694655,0.065577449,NA,26.88984546,NA,60.768,1,"NA","NA"
Austria,1999,13328,203851,0.065381087,NA,26.6278222,NA,60.491,0.7,"NA","NA"
Austria,2000,13934,213606,0.06523225,NA,26.22507988,NA,60.213,1,"NA","NA"
Austria,2001,10172,220525,0.04612629,NA,27.96557199,NA,59.934,0.9,"NA","NA"
Austria,2002,10238,226735,0.045154034,NA,26.97550032,NA,59.655,0.8,"NA","NA"
Austria,2003,11691,231862,0.050422234,NA,26.64696993,NA,59.375,0.6,"NA","NA"
Austria,2004,13416,242348,0.05535841,NA,26.30867249,NA,59.094,0.7,"NA","NA"
Austria,2005,15128,254075,0.059541474,NA,25.51395546,NA,58.813,0.7,"NA","NA"
Austria,2006,16815,267824,0.062783768,NA,25.05044256,NA,58.532,0.7,"NA","NA"
Austria,2007,18053,283978,0.063571826,NA,25.39199432,NA,58.249,0.5,"NA","NA"
Austria,2008,20297,293762,0.069093348,NA,26.07751972,NA,57.966,0.7,"NA","NA"
Austria,2009,20640,288044,0.071655719,NA,25.22516524,NA,57.683,0.6,"NA","NA"
Austria,2010,21492,295897,0.072633383,NA,25.28163551,NA,57.399,0.7,"NA","NA"
Austria,2011,22687,310129,0.07315343,NA,25.42798528,NA,57.115,0.9,"NA","NA"
Austria,2012,23298,318653,0.073114014,NA,25.92819764,NA,57.147,0.9,"NA","NA"
Austria,2013,24497,323910,0.075629033,NA,26.41517309,NA,57.336,0.7,"NA","NA"
Austria,2014,26237,333146,0.07875526,NA,26.417898310000002,NA,57.526,0.5,"NA","NA"
Austria,2015,27795,344269,0.080736285,NA,26.82700277,NA,57.715,0.5,"NA","NA"
Austria,2016,28893,357300,0.080864819,NA,25.51657449,NA,57.905,0.7,"NA","NA"
Austria,2017,30035,370296,0.081110787,NA,25.38010561,NA,58.094,NA,"NA","NA"
Austria,2018,31585,385712,0.081887522,NA,NA,NA,58.297,NA,"NA","NA"
Eurozone,2002,358534839000,7600606111800,0.047171875,NA,NA,NA,NA,NA,"NA","NA"
Eurozone,2003,436130692000,7821936450800,0.055757381,NA,NA,NA,NA,NA,"NA","NA"
Eurozone,2004,501259151000,8156128329700,0.061457977,NA,NA,NA,NA,NA,"NA","NA"
Eurozone,2005,565217276000,8448088116800,0.066904756,NA,NA,NA,NA,NA,"NA","NA"
Eurozone,2006,628242095000,8897758624600,0.070606781,NA,NA,NA,NA,NA,"NA","NA"
Eurozone,2007,676621275000,9390885453900,0.07205085,NA,NA,NA,NA,NA,"NA","NA"
Eurozone,2008,762774832000,9625374930600,0.079246246,NA,NA,NA,NA,NA,"NA","NA"
Eurozone,2009,806411528000,9281758016800,0.086881335,NA,NA,NA,NA,NA,"NA","NA"
Eurozone,2010,839702306000,9536667069100,0.088049871,NA,NA,NA,NA,NA,"NA","NA"
Eurozone,2011,888629021000,9795884856700,0.090714523,NA,NA,NA,NA,NA,"NA","NA"
Eurozone,2012,912593020000,9833891833600,0.092800799,NA,NA,NA,NA,NA,"NA","NA"
Eurozone,2013,956184806000,9929096539300,0.09630129,NA,NA,NA,NA,NA,"NA","NA"
Eurozone,2014,1016538111000,10163573555500,0.100017785,NA,NA,NA,NA,NA,"NA","NA"
Eurozone,2015,1083430316000,10516353033800,0.103023388,NA,NA,NA,NA,NA,"NA","NA"
Eurozone,2016,1126221690000,10805998005700,0.104221904,NA,NA,NA,NA,NA,"NA","NA"
Eurozone,2017,1170726053000,11183783040900,0.104680684,NA,NA,NA,NA,NA,"NA","NA"
Eurozone,2018,1231133049000,11543967163900,0.10664731,NA,NA,NA,NA,NA,"NA","NA"
India,1965,28410000000,284000000000,0.1,NA,NA,NA,18.785,NA,South Asia,Lower-Middle-Income Economies
India,1966,31120000000,321000000000,0.0969,NA,NA,NA,18.977,NA,South Asia,Lower-Middle-Income Economies
India,1967,32890000000,376000000000,0.0875,NA,NA,NA,19.171,NA,South Asia,Lower-Middle-Income Economies
India,1968,34680000000,398000000000,0.0871,NA,NA,NA,19.366,NA,South Asia,Lower-Middle-Income Economies
India,1969,37940000000,438000000000,0.0866,NA,NA,NA,19.562,NA,South Asia,Lower-Middle-Income Economies
India,1970,41600000000,468000000000,0.0889,NA,NA,NA,19.76,NA,South Asia,Lower-Middle-Income Economies
India,1971,45570000000,501000000000,0.091,NA,NA,NA,19.991,NA,South Asia,Lower-Middle-Income Economies
India,1972,50060000000,552000000000,0.0907,NA,NA,NA,20.321,NA,South Asia,Lower-Middle-Income Economies
India,1973,56800000000,672000000000,0.0845,NA,NA,NA,20.653,NA,South Asia,Lower-Middle-Income Economies
India,1974,65950000000,794000000000,0.0831,NA,8.18112069,NA,20.991,NA,South Asia,Lower-Middle-Income Economies
India,1975,67010000000,852000000000,0.0787,NA,9.024502692,NA,21.332,NA,South Asia,Lower-Middle-Income Economies
India,1976,70530000000,918000000000,0.0768,NA,9.181837771,NA,21.677,NA,South Asia,Lower-Middle-Income Economies
India,1977,82880000000,1040000000000,0.0797,NA,8.597094001,NA,22.026,NA,South Asia,Lower-Middle-Income Economies
India,1978,91520000000,1130000000000,0.081,NA,9.302274308,NA,22.379,NA,South Asia,Lower-Middle-Income Economies
India,1979,108350000000,1240000000000,0.0874,NA,9.689048691,NA,22.736,NA,South Asia,Lower-Middle-Income Economies
India,1980,124000000000,1470000000000,0.0842,NA,9.026071522,NA,23.098,NA,South Asia,Lower-Middle-Income Economies
India,1981,143000000000,1730000000000,0.0827,NA,9.213690094,NA,23.417,NA,South Asia,Lower-Middle-Income Economies
India,1982,154000000000,1930000000000,0.0798,NA,9.26912113,NA,23.647,NA,South Asia,Lower-Middle-Income Economies
India,1983,176000000000,2250000000000,0.0784,NA,9.268497184,NA,23.879,NA,South Asia,Lower-Middle-Income Economies
India,1984,206000000000,2520000000000,0.0819,NA,9.306539642,NA,24.113,NA,South Asia,Lower-Middle-Income Economies
India,1985,239000000000,2850000000000,0.0838,NA,10.0754183,NA,24.348,NA,South Asia,Lower-Middle-Income Economies
India,1986,265000000000,3180000000000,0.0834,NA,10.42730861,NA,24.585,NA,South Asia,Lower-Middle-Income Economies
India,1987,299000000000,3620000000000,0.0826,NA,10.40830972,NA,24.823,NA,South Asia,Lower-Middle-Income Economies
India,1988,351000000000,4290000000000,0.0819,NA,10.35673776,NA,25.063,NA,South Asia,Lower-Middle-Income Economies
India,1989,401000000000,4930000000000,0.0814,NA,10.46834426,NA,25.305,NA,South Asia,Lower-Middle-Income Economies
India,1990,483000000000,5760000000000,0.0838,NA,9.993591157,NA,25.547,5.1,South Asia,Lower-Middle-Income Economies
India,1991,553000000000,6620000000000,0.0835,NA,10.17092218,NA,25.778,5.5,South Asia,Lower-Middle-Income Economies
India,1992,637000000000,7610000000000,0.0838,NA,9.805228208,NA,25.984,5.5,South Asia,Lower-Middle-Income Economies
India,1993,713000000000,8760000000000,0.0814,NA,8.535233416,NA,26.191,5.2,South Asia,Lower-Middle-Income Economies
India,1994,854000000000,10300000000000,0.0829,NA,8.981771801,NA,26.399,5,South Asia,Lower-Middle-Income Economies
India,1995,1050000000000,12100000000000,0.0865,NA,9.22682447,NA,26.607,4.8,South Asia,Lower-Middle-Income Economies
India,1996,1230000000000,13900000000000,0.0882,NA,9.23146847,NA,26.817,4.8,South Asia,Lower-Middle-Income Economies
India,1997,1370000000000,15500000000000,0.0885,NA,9.008577517,NA,27.028,4.8,South Asia,Lower-Middle-Income Economies
India,1998,1510000000000,17700000000000,0.0853,NA,8.113143317,NA,27.24,4.9,South Asia,Lower-Middle-Income Economies
India,1999,1760000000000,19900000000000,0.0884,NA,8.638299821,NA,27.453,4.6,South Asia,Lower-Middle-Income Economies
India,2000,1970000000000,21400000000000,0.0921,NA,8.810143285,NA,27.667,4.6,South Asia,Lower-Middle-Income Economies
India,2001,2180000000000,23200000000000,0.0941,NA,8.079454251,NA,27.918,4.3,South Asia,Lower-Middle-Income Economies
India,2002,2510000000000,24900000000000,0.101,NA,8.676273723,NA,28.244,4.2,South Asia,Lower-Middle-Income Economies
India,2003,2820000000000,27900000000000,0.101,NA,9.108084104,NA,28.572,4,South Asia,Lower-Middle-Income Economies
India,2004,3270000000000,31900000000000,0.103,NA,9.570816851,NA,28.903,4.1,South Asia,Lower-Middle-Income Economies
India,2005,3690000000000,36300000000000,0.102,NA,10.08093058,6.25,29.235,3.9,South Asia,Lower-Middle-Income Economies
India,2006,4295780500000,42500000000000,0.101,NA,11.12933701,7.25,29.569,3.9,South Asia,Lower-Middle-Income Economies
India,2007,5040000000000,49000000000000,0.103,NA,12.10834714,7.75,29.906,3.8,South Asia,Lower-Middle-Income Economies
India,2008,5910000000000,55100000000000,0.107,NA,10.97717292,6.5,30.246,3.8,South Asia,Lower-Middle-Income Economies
India,2009,6910000000000,63700000000000,0.109,NA,9.8097247,4.75,30.587,3.8,South Asia,Lower-Middle-Income Economies
India,2010,8000000000000,76300000000000,0.105,NA,10.38803993,6.25,30.93,3.8,South Asia,Lower-Middle-Income Economies
India,2011,9500000000000,87400000000000,0.109,NA,10.1773872,8.5,31.276,3.8,South Asia,Lower-Middle-Income Economies
India,2012,10700000000000,99400000000000,0.107,NA,10.83677172,8,31.634,3.8,South Asia,Lower-Middle-Income Economies
India,2013,11900000000000,112000000000000,0.106,NA,11.00162569,7.5,32.003,3.6,South Asia,Lower-Middle-Income Economies
India,2014,13000000000000,125000000000000,0.104,NA,9.984654191,8,32.384,3.7,South Asia,Lower-Middle-Income Economies
India,2015,14500000000000,138000000000000,0.105,NA,10.56970905,6.75,32.777,3.4,South Asia,Lower-Middle-Income Economies
India,2016,16634632338000,154000000000000,0.108,NA,11.08709284,6.25,33.182,3.2,South Asia,Lower-Middle-Income Economies
Mexico,1985,1888131000,50151964000,0.037648197,NA,12.31257863,NA,68.95,NA,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,1986,3385042000,82317749000,0.041121654,NA,11.86499888,NA,69.459,NA,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,1987,8065284000,203000000000,0.039730463,NA,12.74757437,NA,69.963,NA,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,1988,14522268000,413000000000,0.035162877,NA,11.41196198,NA,70.462,NA,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,1989,19660245000,545000000000,0.036073844,NA,12.13921122,NA,70.956,NA,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,1990,27077501000,735000000000,0.036840137,NA,11.84836466,NA,71.419,17,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,1991,36171727000,945000000000,0.03827696,NA,11.59449261,NA,71.816,17.4,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,1992,42015433000,1120000000000,0.037513779,NA,11.60243534,NA,72.209,18.7,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,1993,47192859000,1560000000000,0.030251833,NA,9.070611435,NA,72.598,17.7,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,1994,56920386000,1780000000000,0.031977745,NA,8.491921675,NA,72.985,17.2,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,1995,66808632000,2310000000000,0.028921486,NA,8.479624617,NA,73.368,16.6,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,1996,83991071000,3120000000000,0.026920215,NA,8.742981656,NA,73.67,15.2,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,1997,108736000000,3960000000000,0.027458492,NA,8.987730676,NA,73.929,13.9,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,1998,131109000000,4810000000000,0.027257537,NA,8.155611883,NA,74.186,13.8,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,1999,188718000000,5740000000000,0.032877744,NA,8.608136185,NA,74.441,12.2,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,2000,208880000000,6690000000000,0.031222701,NA,9.572861438,NA,74.722,10.6,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,2001,225223000000,7070000000000,0.031856115,NA,NA,NA,75.045,10,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,2002,263937000000,7460000000000,0.035380281,NA,NA,NA,75.365,9.7,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,2003,303614000000,7870000000000,0.038578664,NA,NA,NA,75.682,9.5,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,2004,340178000000,8830000000000,0.038525218,NA,NA,NA,75.997,8.7,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,2005,380034000000,9560000000000,0.039752478,NA,NA,NA,76.308,9.1,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,2006,449821000000,10600000000000,0.042435971,NA,NA,NA,76.616,9.5,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,2007,494743000000,11500000000000,0.04302117,NA,NA,NA,76.92,7.9,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,2008,577542000000,12400000000000,0.04657599,NA,10.02376741,8.25,77.222,12.3,Latin America and The Caribbean,Upper-Middle-Income Economies
Mexico,2009,631938000000,12200000000000,0.051798187,NA,9.679796263,4.5,77.52,17.1,Latin America and The Caribbean,Upper-Middle-Income Economies
